data/hora,id de liquidação,tipo,id do pedido,sku,descrição,quantidade,mercado,tipo de conta,atendimento,cidade do pedido,estado do pedido,postal do pedido,vendas do produto,créditos de remessa,créditos de embalagem de presente,descontos promocionais,imposto de vendas coletados,tarifas de venda,taxas fba,taxas de outras transações,outro,total,Nome do Mês,Ano
04/01/2026,25407650401,Pedido,701-9806491-6353055,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,Rio de Janeiro,RJ,23060.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,701-5030527-4136208,BT-HCTV-ZOJY,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Brasília,Distrito Federal,70673.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-0391721-4576226,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Brasília,DF,71907.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,701-0554344-9849024,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Olinda,PE,53370.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,701-2274906-1539457,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Jacareí,São Paulo,12301.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25407411961,Pedido,702-3549478-0146633,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Araçatuba,SP,16012.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25406929241,Pedido,702-3349404-7802617,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Boleto,Amazon,Campinas,SP,13025.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,701-3989493-7443436,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Natal,RN,59129.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-4604429-5720255,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Rio de Janeiro,RJ,21380.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25407411961,Pedido,701-4699870-4983436,9X-HUC9-I83L,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Santo André,SP,9251.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407650401,Pedido,702-9800963-1413052,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,Limeira,SP,13485.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-1216943-3645816,RA-KICF-0Q47,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Porto Alegre,RS,91760.0,"58,90",0,0,0,0,"-7,07",0,0,0,"51,83",Janeiro,2026
04/01/2026,25407411961,Pedido,702-6599722-2230666,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Rio de Janeiro,RJ,22210.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-5876031-9997013,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Goiânia,GO,74843.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-9571661-8610638,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Fortaleza,CE,60813.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407650401,Pedido,701-7726714-6438638,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,Manaus,AM,69055.0,"78,90","5,54",0,"-5,54",0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-8112298-2529046,DE-Y8HD-W1WN,Album fotografico scrapbook - Coleção Corações (Rosa),1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Santa Bárbara D'Oeste,SP,13456.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25406929241,Pedido,702-8256457-0618601,14-02SK-RART,Caderno De Anotações - 200 Pag - Flores Naturais,1.0,amazon.com.br,Boleto,Amazon,Manaus,AM,69086.0,"68,90","7,76",0,"-7,76",0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25407411961,Pedido,701-9539512-4213001,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Cruzeiro,Distrito Federal,70655.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25407411961,Pedido,701-0297735-1916250,CV-BL1K-YYFH,Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Jundiaí,SP,13214.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-2226816-7276246,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Manaus,AM,69055.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
04/01/2026,25407411961,Pedido,702-2127753-1798642,RA-KICF-0Q47,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,São Carlos,SP,13560.0,"58,90",0,0,0,0,"-7,07",0,0,0,"51,83",Janeiro,2026
04/01/2026,25407411961,Pedido,702-2889252-6211462,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,São Paulo,SP,4911.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
04/01/2026,25407411961,Pedido,702-0326349-9892242,MQ-STXD-11EM,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Rio de Janeiro,RJ,22775.0,"68,90",0,0,0,0,"-8,96",0,0,0,"59,94",Janeiro,2026
04/01/2026,25407411961,Pedido,701-2714670-1589044,J7-1RCD-8P3P,Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Brasília,DF,70854.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
05/01/2026,25407224741,Pedido,702-0801195-6669009,4O-0ACQ-A4CK,"Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú",1.0,amazon.com.br,Elo,Amazon,Sabará,MG,34700.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-0730305-6585842,H2-QF9W-3BSI,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Boleto,Amazon,GOIANIA,GO,74395.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407650401,Pedido,701-8912396-7153864,AA-2SEI-HBU9,"Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!",1.0,amazon.com.br,Visa Crédito,Vendedor,São Paulo,SP,4624.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-1100832-0907415,VQ-0TZ7-QK96,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Patrocínio,MG,38740.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-9398778-8108225,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Brasília,DF,71930.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Transferir,,,Conta bancária com final: 192,,,Boleto,,,,,0,0,0,0,0,0,0,0,"-3.888,27","-3.888,27",Janeiro,2026
05/01/2026,25406929241,Transferir,,,Conta bancária com final: 192,,,Boleto,,,,,0,0,0,0,0,0,0,0,"-3.024,84","-3.024,84",Janeiro,2026
05/01/2026,25407650401,Pedido,701-6344798-0933822,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,São Paulo,SP,4107.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-1109642-1748247,J7-1RCD-8P3P,Scrapbook Kraft 20x20: Crie Seu Álbum Artesanal Único,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Brasília,DF,70854.0,"68,90",0,0,0,0,"-8,27",0,0,0,"60,63",Janeiro,2026
05/01/2026,25407411961,Pedido,701-6234493-6982637,D3-VGD4-YDTV,"Planner Premium 2026 - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda S",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,São João Del Rei,MG,36305.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-7928312-7829027,JC-LA79-2HC8,"Caderno Espiral Capa Dura, A5 210x150mm, 80 Folhas, Van gogh, Frases estoicas (Capa 2)",2.0,amazon.com.br,Boleto,Amazon,São Paulo,SP,5590.0,"71,80","5,93","7,80","-5,93",0,"-9,34","-7,80",0,0,"62,46",Janeiro,2026
05/01/2026,25407650401,Pedido,702-0892225-6390608,CP-2PMZ-GXPL,Planner 2026 - Transforme seu ano,1.0,amazon.com.br,Visa Crédito,Amazon,Santa Rosa,RS,98781.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-7159107-2040208,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Boleto,Amazon,Maceió,Alagoas,57052.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-7762649-0909022,H2-QF9W-3BSI,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Goiânia,GO,74845.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-2881913-6671458,CV-BL1K-YYFH,Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Goiânia,GO,74080.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-2768614-5792207,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Teresina,PI,64025.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-2064173-8109061,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Rio de Janeiro,RJ,20760.0,"78,90","4,88",0,"-4,88",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-4540756-6183408,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Boleto,Amazon,Catanduva,SP,15804.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407650401,Pedido,702-0104424-0901876,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Visa Crédito,Amazon,São Paulo,SP,1541.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407650401,Pedido,702-2819812-0022652,CV-BL1K-YYFH,Planner 2026 - Seu novo começo começa aqui - o planner que floresce com você.,1.0,amazon.com.br,Visa Crédito,Amazon,Manaus,AM,69084.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-5604161-3934634,Q5-ZAFB-NUEF,"Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Brasília,DF,71070.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-3078540-2814616,CP-2PMZ-GXPL,Planner 2026 - Transforme seu ano,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Goiânia,GO,74180.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-9983022-0401010,H2-QF9W-3BSI,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Rio Branco,AC,69918.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-9990565-5460234,7I-1FLT-DOZ6,Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,São Paulo,SP,4747.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-4068053-7988200,OB-4RHT-YARW,"Planner 2026 Napolitano - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agend",1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Rio de Janeiro,RJ,22793.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-9387063-8623452,7I-1FLT-DOZ6,Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Indaiatuba,SP,13348.0,"78,90","8,90",0,"-8,90",0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-8162967-6387439,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,BELO HORIZONTE,MG,31080.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-0913966-1267440,N3-Y3CG-4CQP,Planner 2026 - Floresça que inspira leveza e organização!,1.0,amazon.com.br,Boleto,Amazon,Campina Grande,Pb,58402.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,702-6808899-2426615,JC-G3H1-0EHB,Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas,1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Caxias do Sul,RS,95112.0,"78,90",0,0,0,0,"-9,47",0,0,0,"69,43",Janeiro,2026
05/01/2026,25406929241,Pedido,702-4890798-0985827,CP-2PMZ-GXPL,Planner 2026 - Transforme seu ano,1.0,amazon.com.br,Boleto,Amazon,Russas,CE,62903.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25407411961,Pedido,701-7192141-9279430,H2-QF9W-3BSI,Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.,1.0,amazon.com.br,Crédito Mastercard e outros,Amazon,Santana de Parnaíba,SP,6537.0,"78,90",0,0,0,0,"-10,26",0,0,0,"68,64",Janeiro,2026
05/01/2026,25406929241,Pedido,702-1088745-8149854,YL-NANJ-F7TC,"Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas",1.0,amazon.com.br,Boleto,Amazon,Manaus,AM,69050.0,"68,90","8,54",0,"-8,54",0,"-8,27",0,0,0,"60,63",Janeiro,2026
05/01/2026,25407411961,Reembolso,702-6123752-6222605,0Q-EK6Z-SV84,"Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se",1.0,amazon.com.br,Crédito Mastercard e outros,Vendedor,Holambra,SP,13826.0,"-78,90",0,0,0,0,"8,21",0,0,0,"-70,69",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-5164492-2330656,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-5164492-2330656,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-1880239-3839464,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-1880239-3839464,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-7853307-9453807,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-7853307-9453807,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-3186564-4740203,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-3186564-4740203,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-6907100-0069009,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-6907100-0069009,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-6786759-2107454,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-6786759-2107454,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-0096318-3430609,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-0096318-3430609,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-0689125-9346621,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-0689125-9346621,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-2602749-4633033,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-2602749-4633033,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-1916651-7839402,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-1916651-7839402,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-7694480-1421837,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-7694480-1421837,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-3835723-5965030,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-3835723-5965030,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-22,02",0,"-22,02",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-1654819-4369051,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,702-1654819-4369051,,Estorno do frete pago pelo comprador,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,0,0,0,Janeiro,2026
05/01/2026,25407411961,Serviços de Envio,701-5058583-8692204,,Tarifa de manuseio com base no peso Delivery by Amazon,,Amazon.com.br,Crédito Mastercard e outros,Vendedor,,,,0,0,0,0,0,0,0,"-6,75",0,"-6,75",Janeiro,2026
