"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"23 de fev. de 2026 11:30:45 GMT-8","25804998831","Serviços de Envio","701-3781136-3616262","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-20,53","0","-20,53"
"23 de fev. de 2026 11:30:48 GMT-8","25804998831","Serviços de Envio","701-5279135-6228254","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:48 GMT-8","25804998831","Serviços de Envio","701-5279135-6228254","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","702-1103120-9535424","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","702-1103120-9535424","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,08","0","-21,08"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","702-9419727-6885035","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","702-9419727-6885035","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","701-7697478-0175466","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:49 GMT-8","25804998831","Serviços de Envio","701-7697478-0175466","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","702-9840728-3335462","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","702-9840728-3335462","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","701-4004747-0684261","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","701-4004747-0684261","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","701-2231524-0999453","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:50 GMT-8","25804998831","Serviços de Envio","701-2231524-0999453","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:53 GMT-8","25804998831","Serviços de Envio","701-3841955-5684201","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:53 GMT-8","25804998831","Serviços de Envio","701-3841955-5684201","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:54 GMT-8","25804998831","Serviços de Envio","702-6391044-3198625","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:54 GMT-8","25804998831","Serviços de Envio","702-6391044-3198625","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-7217441-6076257","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-7217441-6076257","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-8801487-0141001","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-8801487-0141001","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-0099221-9935461","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-20,25","0","-20,25"
"23 de fev. de 2026 11:30:58 GMT-8","25804998831","Serviços de Envio","701-0099221-9935461","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:59 GMT-8","25804998831","Serviços de Envio","702-3705702-6691410","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:59 GMT-8","25804998831","Serviços de Envio","702-3705702-6691410","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:30:59 GMT-8","25804998831","Serviços de Envio","702-9944980-4862604","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:30:59 GMT-8","25804998831","Serviços de Envio","702-9944980-4862604","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:03 GMT-8","25804998831","Serviços de Envio","702-2929529-6170648","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:03 GMT-8","25804998831","Serviços de Envio","702-2929529-6170648","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:03 GMT-8","25804998831","Serviços de Envio","701-7960483-3213837","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-13,50","0","-13,50"
"23 de fev. de 2026 11:31:03 GMT-8","25804998831","Serviços de Envio","701-7960483-3213837","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-23,28","0","-23,28"
"23 de fev. de 2026 11:31:04 GMT-8","25804998831","Serviços de Envio","701-7754450-7241811","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:04 GMT-8","25804998831","Serviços de Envio","701-7754450-7241811","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:04 GMT-8","25804998831","Serviços de Envio","702-1951820-1879413","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:04 GMT-8","25804998831","Serviços de Envio","702-1951820-1879413","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,84","0","-21,84"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-4818779-9993837","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-4818779-9993837","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-7590968-5064218","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-7590968-5064218","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","701-3812673-7388216","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-13,50","0","-13,50"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","701-3812673-7388216","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-3508570-6314644","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-13,50","0","-13,50"
"23 de fev. de 2026 11:31:08 GMT-8","25804998831","Serviços de Envio","702-3508570-6314644","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:09 GMT-8","25804998831","Serviços de Envio","702-5187038-2129057","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:09 GMT-8","25804998831","Serviços de Envio","702-5187038-2129057","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-22,02","0","-22,02"
"23 de fev. de 2026 11:31:12 GMT-8","25804998831","Serviços de Envio","701-1657793-6273051","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"23 de fev. de 2026 11:31:12 GMT-8","25804998831","Serviços de Envio","701-1657793-6273051","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:13 GMT-8","25804998831","Serviços de Envio","702-2084755-5285831","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:13 GMT-8","25804998831","Serviços de Envio","702-2084755-5285831","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:13 GMT-8","25804998831","Serviços de Envio","702-4776013-0682629","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"23 de fev. de 2026 11:31:13 GMT-8","25804998831","Serviços de Envio","702-4776013-0682629","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:17 GMT-8","25804998831","Serviços de Envio","701-7211097-5925839","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:17 GMT-8","25804998831","Serviços de Envio","701-7211097-5925839","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:22 GMT-8","25804998831","Serviços de Envio","702-3489118-5014615","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:22 GMT-8","25804998831","Serviços de Envio","702-3489118-5014615","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"23 de fev. de 2026 11:31:22 GMT-8","25804998831","Serviços de Envio","702-3350023-3238626","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"23 de fev. de 2026 11:31:22 GMT-8","25804998831","Serviços de Envio","702-3350023-3238626","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,31","0","-21,31"
"24 de fev. de 2026 05:24:13 GMT-8","25804998831","Pedido","701-5456714-3754615","YL-NANJ-F7TC","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Amazon","Serra","ES","29167","68,90","8,90","0","-8,90","0","-8,27","-5,00","0","0","55,63"
"24 de fev. de 2026 07:28:47 GMT-8","25805549661","Pedido","702-8327370-5790618","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Boleto","Vendedor","Ipatinga","MG","35160","59,90","0","0","0","0","-7,79","0","0","0","52,11"
"24 de fev. de 2026 09:09:39 GMT-8","25804998831","Serviços de Envio","701-2764688-0100202","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"24 de fev. de 2026 09:09:39 GMT-8","25804998831","Serviços de Envio","701-2764688-0100202","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"24 de fev. de 2026 09:09:47 GMT-8","25804998831","Serviços de Envio","702-5714686-5813020","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,50","0","-6,50"
"24 de fev. de 2026 09:09:47 GMT-8","25804998831","Serviços de Envio","702-5714686-5813020","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
