"Inclui transações da Amazon Marketplace, Fulfillment by Amazon (FBA), e Amazon Webstore"
"Todas as quantias em BRL, a menos que especificado"
"Definições:"
"Imposto de vendas coletados: Inclui impostos sobre vendas coletados de compradores para vendas de produtos, envio e embalagem para presente."
"Tarifas de venda: Inclui tarifas de fechamento variável e tarifas de referência."
"Outras taxas de transação: Inclui cobranças retroativas de envio, retenção de envi, taxas por item e taxas de coleta de impostos de vendas."
"Outros: Inclui quantias de transação não relacionadas a pedidos. Para obter mais detalhes, consulte as colunas ""Tipo"" e ""Descrição"" para cada ID de pedido."
"data/hora","id de liquidação","tipo","id do pedido","sku","descrição","quantidade","mercado","tipo de conta","atendimento","cidade do pedido","estado do pedido","postal do pedido","vendas do produto","créditos de remessa","créditos de embalagem de presente","descontos promocionais","imposto de vendas coletados","tarifas de venda","taxas fba","taxas de outras transações","outro","total"
"15 de jan. de 2026 09:55:01 GMT-8","25481715531","Serviços de Envio","701-0039104-3377804","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:02 GMT-8","25481715531","Serviços de Envio","702-7253199-9567462","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:02 GMT-8","25481715531","Serviços de Envio","702-7253199-9567462","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:02 GMT-8","25481715531","Serviços de Envio","702-5941484-4114646","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:02 GMT-8","25481715531","Serviços de Envio","702-5941484-4114646","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:05 GMT-8","25481715531","Serviços de Envio","702-8685027-0006656","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:05 GMT-8","25481715531","Serviços de Envio","702-8685027-0006656","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:06 GMT-8","25481715531","Serviços de Envio","701-0769121-6797812","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:06 GMT-8","25481715531","Serviços de Envio","701-0769121-6797812","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-21,84","0","-21,84"
"15 de jan. de 2026 09:55:11 GMT-8","25481715531","Serviços de Envio","701-0236979-9138611","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:11 GMT-8","25481715531","Serviços de Envio","701-0236979-9138611","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:15 GMT-8","25481715531","Serviços de Envio","701-6128898-6268208","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:15 GMT-8","25481715531","Serviços de Envio","701-6128898-6268208","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:15 GMT-8","25481715531","Serviços de Envio","702-8226764-0414624","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:15 GMT-8","25481715531","Serviços de Envio","702-8226764-0414624","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-35,99","0","-35,99"
"15 de jan. de 2026 09:55:18 GMT-8","25481715531","Serviços de Envio","702-8614683-7997826","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:18 GMT-8","25481715531","Serviços de Envio","702-8614683-7997826","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:23 GMT-8","25481715531","Serviços de Envio","702-2971524-7636215","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:23 GMT-8","25481715531","Serviços de Envio","702-2971524-7636215","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:31 GMT-8","25481715531","Serviços de Envio","701-0042264-3130649","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:31 GMT-8","25481715531","Serviços de Envio","701-0042264-3130649","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","702-4657209-6179437","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","702-4657209-6179437","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","701-0389953-4560221","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","701-0389953-4560221","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","702-0759821-8209034","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:32 GMT-8","25481715531","Serviços de Envio","702-0759821-8209034","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:36 GMT-8","25481715531","Serviços de Envio","701-0568496-3696225","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:36 GMT-8","25481715531","Serviços de Envio","701-0568496-3696225","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:41 GMT-8","25481715531","Serviços de Envio","701-5442914-1093839","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:41 GMT-8","25481715531","Serviços de Envio","701-5442914-1093839","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:41 GMT-8","25481715531","Serviços de Envio","702-0584128-6691429","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:41 GMT-8","25481715531","Serviços de Envio","702-0584128-6691429","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 09:55:42 GMT-8","25481715531","Serviços de Envio","702-4897795-8570633","","Tarifa de manuseio com base no peso Delivery by Amazon","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","-6,75","0","-6,75"
"15 de jan. de 2026 09:55:42 GMT-8","25481715531","Serviços de Envio","702-4897795-8570633","","Estorno do frete pago pelo comprador","","Amazon.com.br","Crédito Mastercard e outros","Vendedor","","","","0","0","0","0","0","0","0","0","0","0"
"15 de jan. de 2026 10:29:07 GMT-8","25481715531","Pedido","702-1948154-4656227","RW-FUR9-X25R","Planner 2026 - Respire, floresça, torne-se - um planner para sua melhor versão!","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","05588","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 12:25:17 GMT-8","25481715531","Pedido","701-5312467-2220228","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Porto Alegre","RS","91920","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 14:15:07 GMT-8","25481463851","Pedido","701-9557434-0145808","AA-2SEI-HBU9","Planner 2026 - Delicado por fora, poderoso por dentro - organize-se com encanto!","1","amazon.com.br","Visa Crédito","Vendedor","Brasília","DF","70864","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 14:37:36 GMT-8","25481302661","Transferir","","","Conta bancária com final: 192","","","Boleto","","","","","0","0","0","0","0","0","0","0","-4.784,03","-4.784,03"
"15 de jan. de 2026 14:54:55 GMT-8","25481715531","Pedido","702-3297178-6733819","A9-81RP-O347","Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","20540","68,92","0","0","0","0","-8,96","0","0","0","59,96"
"15 de jan. de 2026 15:06:36 GMT-8","25481715531","Taxa de serviço","","","Custo de Publicidade","","","Crédito Mastercard e outros","","","","","0","0","0","0","0","0","0","-2.530,81","0","-2.530,81"
"15 de jan. de 2026 16:21:42 GMT-8","25481463851","Pedido","702-5483930-6840230","OI-WF8T-IXUA","Planner 2026 - Transforme seus dias com o planner que une beleza e funcionalidade Azul","1","amazon.com.br","Visa Crédito","Amazon","Brasília","DF","71680","58,90","0","0","0","0","-7,66","0","0","0","51,24"
"15 de jan. de 2026 17:01:13 GMT-8","25481715531","Pedido","701-1166143-3678650","RA-KICF-0Q47","Caderno Preto 20x20cm - Scrapbook Álbum De Fotos Preto 20 Folhas / 40 Páginas - Gramatura 200, Folhas Grossas","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","São Paulo","SP","05125","58,90","0","0","0","0","-7,07","0","0","0","51,83"
"15 de jan. de 2026 17:50:49 GMT-8","25481715531","Pedido","702-1148722-8667401","0Q-EK6Z-SV84","Planner 2026 Floral - Planejamento Anual com Roda da Vida A5, Gestão Financeira, Organização Pessoal, Metas e Saúde, Capa Dura Laminada, Agenda Se","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Capelinha","MG","39683","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 18:10:42 GMT-8","25481715531","Pedido","701-8949520-2141040","IS-UA22-XKCF","Planner 2026 - Cada flor no seu tempo: planeje o ano com calma e propósito.","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Bombinhas","SC","88215","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 18:23:57 GMT-8","25481715531","Pedido","701-5058583-8692204","A9-81RP-O347","Planner Financeiro Mensal 2026, Roda Da Vida A5 -Planejamento anual, Organização pessoal Metas e objetivos, Gestão financeira Monitoramento de saú","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Rio de Janeiro","RJ","21321","68,92","0","0","0","0","-8,96","0","0","0","59,96"
"15 de jan. de 2026 22:42:00 GMT-8","25481715531","Pedido","702-4735934-4464248","UN-GE1Q-635D","Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 01)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Curitiba","PR","82600","78,90","0","0","0","0","-10,26","0","0","0","68,64"
"15 de jan. de 2026 22:42:00 GMT-8","25481715531","Pedido","702-4735934-4464248","IL-M7A6-AB2K","Planner 2026 - Life Capa Dura com Controle Financeiro e Roda da Vida (Capa 02)","1","amazon.com.br","Crédito Mastercard e outros","Vendedor","Curitiba","PR","82600","78,90","0","0","0","0","-10,26","0","0","0","68,64"
